file_name,thing_class,score,bbox
C:/R_projects/mothz/beetle_image_stack\frame_0080.jpg,beetle,0.6811873316764832,"[897.156005859375, 571.3434448242188, 906.6939086914062, 577.6447143554688]"
C:/R_projects/mothz/beetle_image_stack\frame_0080.jpg,beetle,0.6786226630210876,"[944.9955444335938, 656.4266357421875, 951.602294921875, 665.4258422851562]"
C:/R_projects/mothz/beetle_image_stack\frame_0080.jpg,beetle,0.6756476759910583,"[1028.4351806640625, 415.3009338378906, 1034.360595703125, 423.7404479980469]"
C:/R_projects/mothz/beetle_image_stack\frame_0080.jpg,beetle,0.4197535514831543,"[866.2224731445312, 624.5294189453125, 870.7442016601562, 630.5454711914062]"
C:/R_projects/mothz/beetle_image_stack\frame_0081.jpg,beetle,0.7742124795913696,"[896.0619506835938, 572.7999267578125, 904.6856689453125, 578.9027099609375]"
C:/R_projects/mothz/beetle_image_stack\frame_0081.jpg,beetle,0.7629144787788391,"[864.1550903320312, 623.4407958984375, 871.380859375, 632.372802734375]"
C:/R_projects/mothz/beetle_image_stack\frame_0081.jpg,beetle,0.7525197267532349,"[992.7689819335938, 562.1965942382812, 999.1735229492188, 571.7324829101562]"
C:/R_projects/mothz/beetle_image_stack\frame_0081.jpg,beetle,0.6875379681587219,"[944.7286376953125, 658.7097778320312, 950.9347534179688, 667.9783325195312]"
C:/R_projects/mothz/beetle_image_stack\frame_0081.jpg,beetle,0.6871662139892578,"[1028.7738037109375, 413.00225830078125, 1035.215087890625, 421.72711181640625]"
C:/R_projects/mothz/beetle_image_stack\frame_0081.jpg,beetle,0.6808704733848572,"[982.8621826171875, 420.8043212890625, 988.126708984375, 429.64874267578125]"
C:/R_projects/mothz/beetle_image_stack\frame_0081.jpg,beetle,0.6798673868179321,"[1020.7714233398438, 555.5510864257812, 1026.6483154296875, 566.5071411132812]"
C:/R_projects/mothz/beetle_image_stack\frame_0081.jpg,beetle,0.6774224042892456,"[1018.10986328125, 581.3349609375, 1024.2425537109375, 591.2503051757812]"
C:/R_projects/mothz/beetle_image_stack\frame_0081.jpg,beetle,0.6612036228179932,"[1002.0704345703125, 409.7967529296875, 1008.0294189453125, 418.5167541503906]"
C:/R_projects/mothz/beetle_image_stack\frame_0081.jpg,beetle,0.5055285096168518,"[864.874755859375, 624.4682006835938, 869.6976928710938, 631.119873046875]"
C:/R_projects/mothz/beetle_image_stack\frame_0082.jpg,beetle,0.7583022713661194,"[862.5391845703125, 625.2218627929688, 870.1519165039062, 633.4894409179688]"
C:/R_projects/mothz/beetle_image_stack\frame_0082.jpg,beetle,0.7538241744041443,"[982.565673828125, 419.12835693359375, 988.1605834960938, 428.40643310546875]"
C:/R_projects/mothz/beetle_image_stack\frame_0082.jpg,beetle,0.7432656288146973,"[1029.405029296875, 411.7252502441406, 1035.408447265625, 420.3516845703125]"
C:/R_projects/mothz/beetle_image_stack\frame_0082.jpg,beetle,0.735645592212677,"[894.6005859375, 573.7265625, 903.0560913085938, 579.7772827148438]"
C:/R_projects/mothz/beetle_image_stack\frame_0082.jpg,beetle,0.7271131277084351,"[1021.61376953125, 555.6244506835938, 1027.215576171875, 567.1532592773438]"
C:/R_projects/mothz/beetle_image_stack\frame_0082.jpg,beetle,0.7151604294776917,"[1002.6213989257812, 407.9414978027344, 1008.576416015625, 416.20489501953125]"
C:/R_projects/mothz/beetle_image_stack\frame_0082.jpg,beetle,0.7071101069450378,"[993.1983642578125, 563.2874145507812, 999.3134765625, 573.2821044921875]"
C:/R_projects/mothz/beetle_image_stack\frame_0082.jpg,beetle,0.6883096694946289,"[944.2944946289062, 660.5086669921875, 950.645263671875, 669.7394409179688]"
C:/R_projects/mothz/beetle_image_stack\frame_0082.jpg,beetle,0.6149566769599915,"[1018.7409057617188, 583.468505859375, 1023.94921875, 591.7137451171875]"
C:/R_projects/mothz/beetle_image_stack\frame_0082.jpg,beetle,0.3408009111881256,"[994.3976440429688, 538.9580688476562, 999.260498046875, 545.3539428710938]"
C:/R_projects/mothz/beetle_image_stack\frame_0083.jpg,beetle,0.759315013885498,"[861.2923583984375, 626.7159423828125, 869.081787109375, 634.9678955078125]"
C:/R_projects/mothz/beetle_image_stack\frame_0083.jpg,beetle,0.747764527797699,"[993.3313598632812, 564.4303588867188, 999.8765258789062, 573.4241333007812]"
C:/R_projects/mothz/beetle_image_stack\frame_0083.jpg,beetle,0.7212998867034912,"[1021.8009033203125, 556.0152587890625, 1027.4979248046875, 566.5166625976562]"
C:/R_projects/mothz/beetle_image_stack\frame_0083.jpg,beetle,0.7125835418701172,"[893.0064086914062, 574.7500610351562, 902.1334228515625, 580.789794921875]"
C:/R_projects/mothz/beetle_image_stack\frame_0083.jpg,beetle,0.6839094758033752,"[1003.1717529296875, 405.6747131347656, 1008.2066040039062, 414.1597900390625]"
C:/R_projects/mothz/beetle_image_stack\frame_0083.jpg,beetle,0.6738572120666504,"[1030.1103515625, 410.0602111816406, 1036.1534423828125, 418.5998840332031]"
C:/R_projects/mothz/beetle_image_stack\frame_0083.jpg,beetle,0.6697105765342712,"[982.822265625, 416.88226318359375, 988.5062866210938, 426.43463134765625]"
C:/R_projects/mothz/beetle_image_stack\frame_0083.jpg,beetle,0.6686728596687317,"[943.2882690429688, 662.4368896484375, 949.4915771484375, 671.7908325195312]"
C:/R_projects/mothz/beetle_image_stack\frame_0083.jpg,beetle,0.6261503100395203,"[1018.727294921875, 584.2989501953125, 1023.6986694335938, 592.8079833984375]"
C:/R_projects/mothz/beetle_image_stack\frame_0083.jpg,beetle,0.4572162330150604,"[862.9591064453125, 627.7620849609375, 867.55615234375, 634.5861206054688]"
C:/R_projects/mothz/beetle_image_stack\frame_0084.jpg,beetle,0.7669854164123535,"[860.56689453125, 628.1575317382812, 867.9267578125, 636.2413330078125]"
C:/R_projects/mothz/beetle_image_stack\frame_0084.jpg,beetle,0.7562354207038879,"[1030.0657958984375, 408.2554016113281, 1035.9605712890625, 417.08795166015625]"
C:/R_projects/mothz/beetle_image_stack\frame_0084.jpg,beetle,0.7375421524047852,"[891.3967895507812, 575.1873779296875, 899.4417114257812, 581.9534301757812]"
C:/R_projects/mothz/beetle_image_stack\frame_0084.jpg,beetle,0.7270011305809021,"[1021.8416748046875, 556.3609008789062, 1027.5418701171875, 567.119140625]"
C:/R_projects/mothz/beetle_image_stack\frame_0084.jpg,beetle,0.7255614995956421,"[1002.6822509765625, 403.4957275390625, 1008.415771484375, 412.2837219238281]"
C:/R_projects/mothz/beetle_image_stack\frame_0084.jpg,beetle,0.7240893244743347,"[993.6702880859375, 565.3908081054688, 999.4705810546875, 575.2904663085938]"
C:/R_projects/mothz/beetle_image_stack\frame_0084.jpg,beetle,0.7066157460212708,"[982.7381591796875, 416.5239562988281, 987.8120727539062, 425.5201416015625]"
C:/R_projects/mothz/beetle_image_stack\frame_0084.jpg,beetle,0.705720067024231,"[1018.7855834960938, 585.2772827148438, 1023.7470703125, 594.2310791015625]"
C:/R_projects/mothz/beetle_image_stack\frame_0084.jpg,beetle,0.6880592703819275,"[943.010498046875, 664.2639770507812, 949.4479370117188, 673.4962158203125]"
C:/R_projects/mothz/beetle_image_stack\frame_0084.jpg,beetle,0.3225443363189697,"[994.179443359375, 538.2730712890625, 999.148681640625, 545.0648803710938]"
C:/R_projects/mothz/beetle_image_stack\frame_0085.jpg,beetle,0.7471951246261597,"[859.5298461914062, 628.9326782226562, 867.1251220703125, 638.0950927734375]"
C:/R_projects/mothz/beetle_image_stack\frame_0085.jpg,beetle,0.7361229062080383,"[889.2948608398438, 576.5235595703125, 898.5964965820312, 582.5771484375]"
C:/R_projects/mothz/beetle_image_stack\frame_0085.jpg,beetle,0.7273299694061279,"[1021.604248046875, 556.1372680664062, 1027.4383544921875, 567.8563842773438]"
C:/R_projects/mothz/beetle_image_stack\frame_0085.jpg,beetle,0.7269307374954224,"[1030.478271484375, 406.1980895996094, 1036.72021484375, 415.0921630859375]"
C:/R_projects/mothz/beetle_image_stack\frame_0085.jpg,beetle,0.7253009676933289,"[1002.638427734375, 400.7518310546875, 1008.3341674804688, 410.34515380859375]"
C:/R_projects/mothz/beetle_image_stack\frame_0085.jpg,beetle,0.7250309586524963,"[942.0881958007812, 666.3751831054688, 948.4729614257812, 675.1712646484375]"
C:/R_projects/mothz/beetle_image_stack\frame_0085.jpg,beetle,0.7030460238456726,"[993.8153686523438, 566.6927490234375, 1000.2269287109375, 576.576904296875]"
C:/R_projects/mothz/beetle_image_stack\frame_0085.jpg,beetle,0.6901878714561462,"[982.7246704101562, 414.6939697265625, 988.3526611328125, 423.6365051269531]"
C:/R_projects/mothz/beetle_image_stack\frame_0085.jpg,beetle,0.6600335240364075,"[1018.5684204101562, 585.9805297851562, 1023.591552734375, 595.44775390625]"
C:/R_projects/mothz/beetle_image_stack\frame_0085.jpg,beetle,0.32724353671073914,"[993.7197265625, 538.27392578125, 999.116943359375, 545.3628540039062]"
C:/R_projects/mothz/beetle_image_stack\frame_0086.jpg,beetle,0.753710150718689,"[1031.003662109375, 404.4783630371094, 1036.963623046875, 413.79656982421875]"
C:/R_projects/mothz/beetle_image_stack\frame_0086.jpg,beetle,0.7434865236282349,"[994.5194091796875, 568.2133178710938, 1000.6900634765625, 577.4082641601562]"
C:/R_projects/mothz/beetle_image_stack\frame_0086.jpg,beetle,0.7342596650123596,"[858.7691650390625, 631.7010498046875, 865.0862426757812, 639.6381225585938]"
C:/R_projects/mothz/beetle_image_stack\frame_0086.jpg,beetle,0.7314900755882263,"[887.827880859375, 577.7601318359375, 896.4425659179688, 583.9697875976562]"
C:/R_projects/mothz/beetle_image_stack\frame_0086.jpg,beetle,0.7243256568908691,"[941.9166870117188, 668.8314819335938, 947.7855834960938, 677.924072265625]"
C:/R_projects/mothz/beetle_image_stack\frame_0086.jpg,beetle,0.7216975092887878,"[1022.0914306640625, 556.9493408203125, 1027.5185546875, 568.1224975585938]"
C:/R_projects/mothz/beetle_image_stack\frame_0086.jpg,beetle,0.6496520042419434,"[1002.53857421875, 399.0218200683594, 1007.9772338867188, 407.523193359375]"
C:/R_projects/mothz/beetle_image_stack\frame_0086.jpg,beetle,0.6458361744880676,"[982.7967529296875, 413.3755798339844, 987.9330444335938, 422.2101135253906]"
C:/R_projects/mothz/beetle_image_stack\frame_0086.jpg,beetle,0.642392635345459,"[1018.6544189453125, 586.977294921875, 1023.7293701171875, 596.1810913085938]"
C:/R_projects/mothz/beetle_image_stack\frame_0086.jpg,beetle,0.3500537872314453,"[993.7162475585938, 538.3582763671875, 999.1917114257812, 545.2275390625]"
C:/R_projects/mothz/beetle_image_stack\frame_0087.jpg,beetle,0.7748619914054871,"[857.2457885742188, 632.6431274414062, 864.5369262695312, 640.9761352539062]"
C:/R_projects/mothz/beetle_image_stack\frame_0087.jpg,beetle,0.7608408331871033,"[1002.6165161132812, 396.98675537109375, 1008.63525390625, 406.1430969238281]"
C:/R_projects/mothz/beetle_image_stack\frame_0087.jpg,beetle,0.733336329460144,"[885.5330810546875, 578.3257446289062, 894.211181640625, 585.2088623046875]"
C:/R_projects/mothz/beetle_image_stack\frame_0087.jpg,beetle,0.7292289137840271,"[995.1514282226562, 569.7587280273438, 1000.695068359375, 578.9258422851562]"
C:/R_projects/mothz/beetle_image_stack\frame_0087.jpg,beetle,0.7164854407310486,"[982.6535034179688, 411.440185546875, 987.7269897460938, 420.877685546875]"
C:/R_projects/mothz/beetle_image_stack\frame_0087.jpg,beetle,0.7151772975921631,"[1018.7228393554688, 587.8636474609375, 1024.5775146484375, 597.009521484375]"
C:/R_projects/mothz/beetle_image_stack\frame_0087.jpg,beetle,0.7086024880409241,"[1022.046630859375, 557.59130859375, 1027.454345703125, 568.5551147460938]"
C:/R_projects/mothz/beetle_image_stack\frame_0087.jpg,beetle,0.7078884840011597,"[941.558837890625, 670.2205810546875, 947.1931762695312, 680.2039794921875]"
C:/R_projects/mothz/beetle_image_stack\frame_0087.jpg,beetle,0.6595126390457153,"[1031.35595703125, 403.1209411621094, 1037.3753662109375, 412.0528564453125]"
C:/R_projects/mothz/beetle_image_stack\frame_0087.jpg,beetle,0.29875487089157104,"[993.3933715820312, 538.03662109375, 999.066650390625, 545.6220703125]"
C:/R_projects/mothz/beetle_image_stack\frame_0088.jpg,beetle,0.782738983631134,"[855.9729614257812, 634.4874877929688, 863.5096435546875, 642.3778686523438]"
C:/R_projects/mothz/beetle_image_stack\frame_0088.jpg,beetle,0.7451844215393066,"[884.4718017578125, 579.1995849609375, 892.015625, 586.859375]"
C:/R_projects/mothz/beetle_image_stack\frame_0088.jpg,beetle,0.7411505579948425,"[1002.6016235351562, 394.33172607421875, 1009.248046875, 403.58404541015625]"
C:/R_projects/mothz/beetle_image_stack\frame_0088.jpg,beetle,0.7290036082267761,"[1021.9898071289062, 558.1529541015625, 1028.454833984375, 568.891357421875]"
C:/R_projects/mothz/beetle_image_stack\frame_0088.jpg,beetle,0.727799117565155,"[1018.7667846679688, 588.6553344726562, 1024.1124267578125, 597.68896484375]"
C:/R_projects/mothz/beetle_image_stack\frame_0088.jpg,beetle,0.7180188298225403,"[994.5509643554688, 570.5161743164062, 1001.4364013671875, 580.3628540039062]"
C:/R_projects/mothz/beetle_image_stack\frame_0088.jpg,beetle,0.7153138518333435,"[940.4066162109375, 672.9249877929688, 946.3109130859375, 682.114990234375]"
C:/R_projects/mothz/beetle_image_stack\frame_0088.jpg,beetle,0.6535893082618713,"[1031.7523193359375, 401.6672058105469, 1037.24560546875, 410.4996337890625]"
C:/R_projects/mothz/beetle_image_stack\frame_0088.jpg,beetle,0.6509776711463928,"[982.3414306640625, 409.882080078125, 987.8790283203125, 419.44427490234375]"
C:/R_projects/mothz/beetle_image_stack\frame_0088.jpg,beetle,0.3046281337738037,"[994.11328125, 538.3861083984375, 999.0897216796875, 544.9686279296875]"
C:/R_projects/mothz/beetle_image_stack\frame_0089.jpg,beetle,0.79681396484375,"[854.9144287109375, 635.4944458007812, 862.7281494140625, 643.2410278320312]"
C:/R_projects/mothz/beetle_image_stack\frame_0089.jpg,beetle,0.7772077918052673,"[1003.7987060546875, 392.52716064453125, 1010.18212890625, 402.3414001464844]"
C:/R_projects/mothz/beetle_image_stack\frame_0089.jpg,beetle,0.7419756650924683,"[995.6270751953125, 572.1243286132812, 1001.1962890625, 581.4437866210938]"
C:/R_projects/mothz/beetle_image_stack\frame_0089.jpg,beetle,0.7377631664276123,"[881.5818481445312, 580.3375854492188, 890.2454223632812, 587.9072875976562]"
C:/R_projects/mothz/beetle_image_stack\frame_0089.jpg,beetle,0.7234171628952026,"[1022.2951049804688, 558.4259033203125, 1029.400390625, 569.1859741210938]"
C:/R_projects/mothz/beetle_image_stack\frame_0089.jpg,beetle,0.7102088332176208,"[1031.7835693359375, 400.24334716796875, 1038.21826171875, 409.12933349609375]"
C:/R_projects/mothz/beetle_image_stack\frame_0089.jpg,beetle,0.6775205135345459,"[1018.7801513671875, 589.9496459960938, 1024.4619140625, 598.6923217773438]"
C:/R_projects/mothz/beetle_image_stack\frame_0089.jpg,beetle,0.6579326391220093,"[982.7232666015625, 408.7601623535156, 988.1068115234375, 417.677001953125]"
C:/R_projects/mothz/beetle_image_stack\frame_0089.jpg,beetle,0.6420241594314575,"[940.1813354492188, 674.2716064453125, 946.3989868164062, 683.7068481445312]"
C:/R_projects/mothz/beetle_image_stack\frame_0089.jpg,beetle,0.45598217844963074,"[882.7412109375, 581.8257446289062, 888.4933471679688, 587.4888305664062]"
C:/R_projects/mothz/beetle_image_stack\frame_0090.jpg,beetle,0.775781512260437,"[853.9887084960938, 636.6058959960938, 861.1102905273438, 644.5462036132812]"
C:/R_projects/mothz/beetle_image_stack\frame_0090.jpg,beetle,0.750861644744873,"[995.9432373046875, 573.820068359375, 1001.531005859375, 582.7622680664062]"
C:/R_projects/mothz/beetle_image_stack\frame_0090.jpg,beetle,0.7250894904136658,"[1022.349365234375, 558.8822631835938, 1028.945556640625, 569.3470458984375]"
C:/R_projects/mothz/beetle_image_stack\frame_0090.jpg,beetle,0.6992238163948059,"[1004.1079711914062, 390.2469177246094, 1009.5557861328125, 399.5648498535156]"
C:/R_projects/mothz/beetle_image_stack\frame_0090.jpg,beetle,0.6985626816749573,"[982.5659790039062, 406.5453186035156, 987.857666015625, 415.8368835449219]"
C:/R_projects/mothz/beetle_image_stack\frame_0090.jpg,beetle,0.6973240971565247,"[939.3485717773438, 677.0653686523438, 945.445556640625, 685.9461669921875]"
C:/R_projects/mothz/beetle_image_stack\frame_0090.jpg,beetle,0.673041582107544,"[880.4497680664062, 582.1516723632812, 888.0718994140625, 588.6185913085938]"
C:/R_projects/mothz/beetle_image_stack\frame_0090.jpg,beetle,0.6720763444900513,"[1018.8383178710938, 590.767578125, 1024.8251953125, 599.7988891601562]"
C:/R_projects/mothz/beetle_image_stack\frame_0090.jpg,beetle,0.6656179428100586,"[1032.302734375, 397.71697998046875, 1037.8900146484375, 407.57562255859375]"
C:/R_projects/mothz/beetle_image_stack\frame_0090.jpg,beetle,0.28060173988342285,"[994.4546508789062, 537.5808715820312, 999.4013671875, 544.9225463867188]"
C:/R_projects/mothz/beetle_image_stack\frame_0091.jpg,beetle,0.7666497826576233,"[852.19384765625, 638.1525268554688, 860.3394775390625, 645.5540771484375]"
C:/R_projects/mothz/beetle_image_stack\frame_0091.jpg,beetle,0.7582721710205078,"[1004.6521606445312, 388.5704345703125, 1009.7664794921875, 397.7030334472656]"
C:/R_projects/mothz/beetle_image_stack\frame_0091.jpg,beetle,0.7323418855667114,"[1032.8238525390625, 396.8439025878906, 1038.632080078125, 405.6075744628906]"
C:/R_projects/mothz/beetle_image_stack\frame_0091.jpg,beetle,0.731602668762207,"[996.0665283203125, 574.674560546875, 1002.0614013671875, 584.5742797851562]"
C:/R_projects/mothz/beetle_image_stack\frame_0091.jpg,beetle,0.7239223122596741,"[1019.4237670898438, 592.5156860351562, 1024.9105224609375, 600.855712890625]"
C:/R_projects/mothz/beetle_image_stack\frame_0091.jpg,beetle,0.7207955718040466,"[1022.2646484375, 559.1066284179688, 1028.5941162109375, 570.4828491210938]"
C:/R_projects/mothz/beetle_image_stack\frame_0091.jpg,beetle,0.7079089879989624,"[982.4906005859375, 405.0046691894531, 987.6942138671875, 414.0783996582031]"
C:/R_projects/mothz/beetle_image_stack\frame_0091.jpg,beetle,0.6370111107826233,"[879.3599853515625, 581.951904296875, 886.994384765625, 589.164306640625]"
C:/R_projects/mothz/beetle_image_stack\frame_0091.jpg,beetle,0.610324501991272,"[939.1167602539062, 678.9033203125, 945.0310668945312, 687.5978393554688]"
C:/R_projects/mothz/beetle_image_stack\frame_0091.jpg,beetle,0.2719080150127411,"[993.5632934570312, 538.1432495117188, 999.1754150390625, 545.2904052734375]"
C:/R_projects/mothz/beetle_image_stack\frame_0092.jpg,beetle,0.7796656489372253,"[996.3387451171875, 576.2392578125, 1002.5208740234375, 585.445556640625]"
C:/R_projects/mothz/beetle_image_stack\frame_0092.jpg,beetle,0.7736259698867798,"[938.1817626953125, 680.7535400390625, 944.1566772460938, 689.7086791992188]"
C:/R_projects/mothz/beetle_image_stack\frame_0092.jpg,beetle,0.7380319237709045,"[1021.9061279296875, 559.4899291992188, 1028.541015625, 570.278076171875]"
C:/R_projects/mothz/beetle_image_stack\frame_0092.jpg,beetle,0.7375035881996155,"[851.18896484375, 639.857421875, 859.0638427734375, 646.9654541015625]"
C:/R_projects/mothz/beetle_image_stack\frame_0092.jpg,beetle,0.732214629650116,"[1033.4024658203125, 394.9401550292969, 1039.25439453125, 404.8464050292969]"
C:/R_projects/mothz/beetle_image_stack\frame_0092.jpg,beetle,0.7140644192695618,"[982.5833129882812, 403.7217102050781, 987.816650390625, 412.8165283203125]"
C:/R_projects/mothz/beetle_image_stack\frame_0092.jpg,beetle,0.690905749797821,"[879.1303100585938, 581.8447265625, 887.68310546875, 589.3438720703125]"
C:/R_projects/mothz/beetle_image_stack\frame_0092.jpg,beetle,0.684645414352417,"[1004.1287841796875, 386.9968566894531, 1009.839111328125, 396.040283203125]"
C:/R_projects/mothz/beetle_image_stack\frame_0092.jpg,beetle,0.6829811930656433,"[1019.3992919921875, 593.1659545898438, 1025.2650146484375, 601.9060668945312]"
C:/R_projects/mothz/beetle_image_stack\frame_0092.jpg,beetle,0.3611837327480316,"[880.2603759765625, 582.8230590820312, 885.891357421875, 588.5127563476562]"
C:/R_projects/mothz/beetle_image_stack\frame_0093.jpg,beetle,0.7551429867744446,"[1021.8868408203125, 560.0166625976562, 1028.5845947265625, 570.96044921875]"
C:/R_projects/mothz/beetle_image_stack\frame_0093.jpg,beetle,0.7543131709098816,"[1003.6572265625, 385.6736145019531, 1010.0308227539062, 394.46484375]"
C:/R_projects/mothz/beetle_image_stack\frame_0093.jpg,beetle,0.7539792060852051,"[849.1746215820312, 641.0924072265625, 857.689697265625, 648.37255859375]"
C:/R_projects/mothz/beetle_image_stack\frame_0093.jpg,beetle,0.7427411675453186,"[997.0208129882812, 577.53955078125, 1003.0376586914062, 586.891357421875]"
C:/R_projects/mothz/beetle_image_stack\frame_0093.jpg,beetle,0.7326329946517944,"[1033.5789794921875, 393.3677673339844, 1040.068603515625, 403.34552001953125]"
C:/R_projects/mothz/beetle_image_stack\frame_0093.jpg,beetle,0.690911054611206,"[937.8519287109375, 682.2677001953125, 944.0595092773438, 691.6192626953125]"
C:/R_projects/mothz/beetle_image_stack\frame_0093.jpg,beetle,0.677553117275238,"[982.8887939453125, 401.7764892578125, 987.78466796875, 410.4693298339844]"
C:/R_projects/mothz/beetle_image_stack\frame_0093.jpg,beetle,0.6570354104042053,"[879.1793823242188, 581.7794799804688, 887.9330444335938, 589.2096557617188]"
C:/R_projects/mothz/beetle_image_stack\frame_0093.jpg,beetle,0.6527066230773926,"[1019.5692138671875, 594.0154418945312, 1025.477294921875, 603.3419189453125]"
C:/R_projects/mothz/beetle_image_stack\frame_0093.jpg,beetle,0.3553282916545868,"[880.2330932617188, 582.79736328125, 885.9782104492188, 588.4566040039062]"
C:/R_projects/mothz/beetle_image_stack\frame_0094.jpg,beetle,0.766606330871582,"[1033.79736328125, 392.5680847167969, 1039.9825439453125, 401.6563415527344]"
C:/R_projects/mothz/beetle_image_stack\frame_0094.jpg,beetle,0.7548676133155823,"[937.6351928710938, 684.3265380859375, 943.1984252929688, 693.7783813476562]"
C:/R_projects/mothz/beetle_image_stack\frame_0094.jpg,beetle,0.7539543509483337,"[1022.802734375, 561.5152587890625, 1029.2646484375, 571.7159423828125]"
C:/R_projects/mothz/beetle_image_stack\frame_0094.jpg,beetle,0.7508891820907593,"[982.6044311523438, 400.3893737792969, 987.8404541015625, 409.2135314941406]"
C:/R_projects/mothz/beetle_image_stack\frame_0094.jpg,beetle,0.7480217814445496,"[848.00390625, 642.3712158203125, 856.0696411132812, 649.2605590820312]"
C:/R_projects/mothz/beetle_image_stack\frame_0094.jpg,beetle,0.7067340612411499,"[1003.8202514648438, 383.98211669921875, 1008.927490234375, 392.2243957519531]"
C:/R_projects/mothz/beetle_image_stack\frame_0094.jpg,beetle,0.6977614760398865,"[997.0311279296875, 578.3594970703125, 1003.0411987304688, 588.53369140625]"
C:/R_projects/mothz/beetle_image_stack\frame_0094.jpg,beetle,0.6831956505775452,"[1019.0075073242188, 594.4782104492188, 1025.4244384765625, 604.4077758789062]"
C:/R_projects/mothz/beetle_image_stack\frame_0094.jpg,beetle,0.6713835000991821,"[878.7164916992188, 582.3027954101562, 887.6387939453125, 589.2372436523438]"
C:/R_projects/mothz/beetle_image_stack\frame_0094.jpg,beetle,0.46028441190719604,"[1410.10400390625, 0.0, 1552.018310546875, 101.79381561279297]"
C:/R_projects/mothz/beetle_image_stack\frame_0095.jpg,beetle,0.7733004093170166,"[846.875, 643.33740234375, 855.4348754882812, 650.5331420898438]"
C:/R_projects/mothz/beetle_image_stack\frame_0095.jpg,beetle,0.7638570070266724,"[1003.8927001953125, 381.708251953125, 1008.5079956054688, 390.8291320800781]"
C:/R_projects/mothz/beetle_image_stack\frame_0095.jpg,beetle,0.752811849117279,"[997.0785522460938, 579.037353515625, 1003.4139404296875, 589.183349609375]"
C:/R_projects/mothz/beetle_image_stack\frame_0095.jpg,beetle,0.7378389835357666,"[1019.2196044921875, 595.97119140625, 1025.92041015625, 605.3314208984375]"
C:/R_projects/mothz/beetle_image_stack\frame_0095.jpg,beetle,0.7257364988327026,"[1022.6160888671875, 561.7393798828125, 1029.4429931640625, 572.4341430664062]"
C:/R_projects/mothz/beetle_image_stack\frame_0095.jpg,beetle,0.7094688415527344,"[878.2330932617188, 582.9749755859375, 887.50146484375, 589.3103637695312]"
C:/R_projects/mothz/beetle_image_stack\frame_0095.jpg,beetle,0.6657356023788452,"[982.666015625, 398.03314208984375, 988.0498657226562, 406.9675598144531]"
C:/R_projects/mothz/beetle_image_stack\frame_0095.jpg,beetle,0.6633446216583252,"[1034.0269775390625, 390.81365966796875, 1039.8558349609375, 399.51629638671875]"
C:/R_projects/mothz/beetle_image_stack\frame_0095.jpg,beetle,0.659585177898407,"[937.749755859375, 686.4320068359375, 942.96533203125, 695.6656494140625]"
C:/R_projects/mothz/beetle_image_stack\frame_0095.jpg,beetle,0.38534146547317505,"[1322.104248046875, 0.0, 1607.9117431640625, 170.09815979003906]"
C:/R_projects/mothz/beetle_image_stack\frame_0096.jpg,beetle,0.7786435484886169,"[846.2325439453125, 644.0146484375, 853.1917114257812, 651.6483764648438]"
C:/R_projects/mothz/beetle_image_stack\frame_0096.jpg,beetle,0.7731578946113586,"[997.9055786132812, 580.4361572265625, 1003.9608764648438, 590.0947875976562]"
C:/R_projects/mothz/beetle_image_stack\frame_0096.jpg,beetle,0.765787661075592,"[982.8011474609375, 396.45123291015625, 988.346923828125, 406.0257263183594]"
C:/R_projects/mothz/beetle_image_stack\frame_0096.jpg,beetle,0.7464374303817749,"[1003.6981201171875, 380.0132751464844, 1008.787353515625, 388.7701721191406]"
C:/R_projects/mothz/beetle_image_stack\frame_0096.jpg,beetle,0.7406235337257385,"[1033.9366455078125, 389.3627624511719, 1040.4678955078125, 398.4829406738281]"
C:/R_projects/mothz/beetle_image_stack\frame_0096.jpg,beetle,0.7378496527671814,"[877.199462890625, 583.287353515625, 886.8470458984375, 589.49267578125]"
C:/R_projects/mothz/beetle_image_stack\frame_0096.jpg,beetle,0.7329176664352417,"[1019.4799194335938, 596.5801391601562, 1025.2479248046875, 605.5784912109375]"
C:/R_projects/mothz/beetle_image_stack\frame_0096.jpg,beetle,0.7302888035774231,"[937.4238891601562, 688.406982421875, 942.5410766601562, 697.1617431640625]"
C:/R_projects/mothz/beetle_image_stack\frame_0096.jpg,beetle,0.6862156391143799,"[1022.352294921875, 563.2577514648438, 1028.8538818359375, 573.1135864257812]"
C:/R_projects/mothz/beetle_image_stack\frame_0096.jpg,beetle,0.3851172626018524,"[1341.5029296875, 0.0, 1624.844482421875, 172.2096405029297]"
C:/R_projects/mothz/beetle_image_stack\frame_0097.jpg,beetle,0.7495383024215698,"[844.4112548828125, 645.548583984375, 852.843994140625, 652.9879150390625]"
C:/R_projects/mothz/beetle_image_stack\frame_0097.jpg,beetle,0.749515950679779,"[1003.7841796875, 378.50946044921875, 1009.13916015625, 386.8630065917969]"
C:/R_projects/mothz/beetle_image_stack\frame_0097.jpg,beetle,0.7416894435882568,"[1034.5050048828125, 387.90679931640625, 1040.389892578125, 396.89910888671875]"
C:/R_projects/mothz/beetle_image_stack\frame_0097.jpg,beetle,0.735778272151947,"[1022.1116943359375, 563.9422607421875, 1028.62890625, 574.071044921875]"
C:/R_projects/mothz/beetle_image_stack\frame_0097.jpg,beetle,0.723027765750885,"[998.4675903320312, 581.823974609375, 1004.0628051757812, 591.214111328125]"
