file_name,image_size,tick_size,tag_text,tag_id_guess,inference_info
D:/moth_photos/database\batch_01\img_moth_00000475.jpg,"[4000, 6000]",37.431372549019606,"['2023\nDCR06290\n', 'Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserv\nChajglestonCoSC\nAFletcher\n\noo 2JamesCane\n']","['2023\nDCR06290\n', '2024\n', 'CR\nCCC\n\nD 2C\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000476.jpg,"[4000, 6000]",37.24,"['2023\nDNCR06299\n', 'Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReostive\nCharlestonmCoSC\nAFletcher\n\nOudvddamesCane\n']","['2023\nDCR06299\n', '2024\n', 'CR\nCC0C\nC\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000477.jpg,"[4000, 6000]",37.6,"['2023\nDCR06289\n', 'Photographedby\nAFletcher\n\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\ncoytyigJamesCane\n']","['2023\nDCR06289\n', '2024\n', 'CR\nC0CC\nC\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000478.jpg,"[4000, 6000]",37.52,"['2023\nDCR06300\n', 'Photographedby\nAFletcher\n\n2024\n', 'SanteeCoastalReserve\nChariestonCoSC\nAFletcher\n\nl Ow23 JamesCane\n']","['2023\nDCR06300\n', '2024\n', 'CR\nCCC\n23 C\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000479.jpg,"[4000, 6000]",37.14,"['Photograpnedby\nAFletcher\n2024\n', '2023\nDCR06298\n', 'SanteeCoastalReserve\nCharlest8nCoSC\nA Fletcher\nMNaJamesCane\n']","['2024\n', '2023\nDCR06298\n', 'CR\nC8CC\nC\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000480.jpg,"[4000, 6000]",37.24,"['2023\n\nDCR06297\n', 'SanteeCoastalKe\nCharlestonCoSC\nAFletcher\nGJamesCane\n', '']","['2023\n\nDCR06297\n', 'CR\nCCC\n2C\n', '']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000481.jpg,"[4000, 6000]",37.54,"['eserve\n\n0 AFlatcher\nOngyrtsJamesC2N\n', '2023\nDCR06294\n', 'Photoaraphedby\nAFletcher\n2024\n']","['0\n3C2\n', '2023\nDCR06294\n', 'D\n2024\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000482.jpg,"[4000, 6000]",37.32,"['2023\nDCR06288\n', 'Photograpnedby\n\nAFletcher\n2024\n', 'Santee Coastal Reserve\nChartestonCoSC\n\nA her\nOnov23 JamesCane\n']","['2023\nDCR06288\n', 'D\n\n2024\n', 'C R\nCC0C\n\n23 C\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000483.jpg,"[4000, 6000]",37.44,"['2023\nDCR06287\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\nOv272JamesCane\n', 'PhotograpnedbV\nAFletcher\n2024\n']","['2023\nDCR06287\n', 'CR\nCCC\n272C\n', 'D\n2024\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000484.jpg,"[4000, 6000]",37.559999999999995,"['2023\n\nDCR06296\n', 'SanteeCoastaiReserve\nCharlestonCoSC\n\nBY AFietcher\n\nNJv23JamesCane\n', 'Photoaraphedby\nAFletcher\n2024\n']","['2023\n\nDCR06296\n', 'CR\nCCC\n\nR\n\n23C\n', 'D\n2024\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000485.jpg,"[4000, 6000]",37.5,"['SanteeCoastal Reserve\nCharlesten CoSC\nAFletcher\n\nAGNowpeg3James Cane\n', '2023\n\nDCR06295\n', 'PhotoaraphedbV\nAFletcher\n2024\n']","['C R\nC CC\n\nC3 C\n', '2023\n\nDCR06295\n', 'D\n2024\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000486.jpg,"[4000, 6000]",36.90196078431373,"['2023\n\nDCR06285\n', 'SanteeCoastalReserve\nCharlestonCo Sc\nA Fletcher\n\n10waaz3uamesCane\n', 'Photographedby\nAFletcher\n2024\n']","['2023\n\nDCR06285\n', 'CR\nCC C\n\n103C\n', '2024\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000487.jpg,"[4000, 6000]",36.90196078431373,"['2023\nDCR06286\n', 'Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\n\n0 AFletcher\nWa424JamesCane\n']","['2023\nDCR06286\n', '2024\n', 'CR\nCCC\n\n0\n2424C\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000488.jpg,"[4000, 6000]",37.580000000000005,"['2023\nDCR06193\n', 'Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nChariestonCoSC\n\n4 ELFL6Presti\nVeCL3CollinsCreek\n']","['2023\nDCR06193\n', '2024\n', 'CR\nCCC\n\n4 6\nC3CC\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000489.jpg,"[4000, 6000]",37.36,"['2023\nDCR06249\n', 'SanteeCoasiaiKeserve\nChariestonCoSC\nEFtoPresti\n\n7 OC 13 ScrubOak\n', 'Photographedby\nAFletcher\n2024\n']","['2023\nDCR06249\n', 'C\nCCC\n\n7 0C 13 0\n', '2024\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000490.jpg,"[4000, 6000]",36.9607843137255,"['SanteeCoastalReserve\nCharlestonCoSC\nGEFLoPresti\n1023CollinsCreek\n', 'Photographedby\nAFletcher\n2024\n', '2023\n\nDCR66250\n']","['CR\nCCC\nC\n1023CC\n', '2024\n', '2023\n\nDCR66250\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000491.jpg,"[4000, 6000]",37.01960784313725,"['2023\nDCR06251\n', 'SanteeCoastalReserve\nCharlestonCoSC\nEFLoPresti\n31May2023OrmondHail\n', 'Photographedby\nAFletcher\n2024\n']","['2023\nDCR06251\n', 'CR\nCCC\n312023\n', '2024\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000492.jpg,"[4000, 6000]",36.92156862745098,"['2023\nDCR06252\n', 'Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharieston CoSC\nEF LoPresti\n31May2023OrmondHall\n']","['2023\nDCR06252\n', '2024\n', 'CR\nC CC\n312023\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000493.jpg,"[4000, 6000]",37.24,"['Photographedby\nAFletcher\n\n2024\n', '2023\nDCR06301\n', 'SarnteeCoastalReserve\nChartestonCoSC\nEFLoPresti\n\nBey23CapeTrap\n']","['2024\n', '2023\nDCR06301\n', 'CR\nCC0C\n\n23C0\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000494.jpg,"[4000, 6000]",36.9607843137255,"['Photographedby\nAFletcher\n2024\n', '2023\nDCR06302\n', 'SanteeCoastalReserve\nCharlestonCoSC\nEFLOPresti\n\n30May2023CapeTrap\n']","['2024\n', '2023\nDCR06302\n', 'CR\nCC0C\n0\n\n302023C\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000495.jpg,"[4000, 6000]",37.32,"['2023\nDCR06305\n', 'Photographedby\nAFletcher\n2024\n', '']","['2023\nDCR06305\n', '2024\n', '']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000496.jpg,"[4000, 6000]",37.5,"['2023\nDCR06306\n', 'Photographedby\nAFletcher\n2024\n', '']","['2023\nDCR06306\n', '2024\n', '']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000497.jpg,"[4000, 6000]",37.44,"['2023\n\nDCR06303\n', 'SanteeCoastaiReserve\nCharlestonCoSC\nEFCoPresti\n30May2023CapeTrap\n', 'Photographedby\nAFletcher\n2024\n']","['2023\n\nDCR06303\n', 'CR\nCC0C\nCR\n302023C\n', '2024\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000498.jpg,"[4000, 6000]",37.34,"['2023\nDCR06304\n', 'Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nChariestonCoSC\nEFLoPresti\n\nSImpyt3CapeTrap\n']","['2023\nDCR06304\n', '2024\n', 'CR\nCCC\n\n33C\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000499.jpg,"[4000, 6000]",37.580000000000005,"['2023\nDCR06323\n', 'Photographedby\nAFletcher\n2024\n', '', 'noearmites\nEFL2024\n']","['2023\nDCR06323\n', '2024\n', '', '2024\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000500.jpg,"[4000, 6000]",37.32,"['2023\nDCR06328\n', 'Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nELFLoPresti ae 0\n\nae GapeTrap\n']","['2023\nDCR06328\n', '2024\n', 'CR\nCC0C\n0\nC\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000501.jpg,"[4000, 6000]",37.4,"['2023\nDCR06327\n', 'Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nChariestonCoSC\nEFLoPresti\nCapetep\n']","['2023\nDCR06327\n', '2024\n', 'CR\nCC0C\nC\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000502.jpg,"[4000, 6000]",37.44,"['noearmites\nEFL2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nEFLoPresti\n\nCapeTrap\n', '2023\nDCR06322\n', 'Photographedby\nAFletcher\n2024\n']","['2024\n', 'CR\nCCC\n\nC\n', '2023\nDCR06322\n', '2024\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000503.jpg,"[4000, 6000]",37.24,"['2023\nDCR06324\n', 'Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nELFLoPresti\ny GapeFrep\n']","['2023\nDCR06324\n', '2024\n', 'CR\nCC0C\nC\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000504.jpg,"[4000, 6000]",37.32,"['2023\nDCR06326\n', 'Photographedby\nAFletcher\n2024\n', 'Santee CoastalReserve\nCharlestonCoSC\nEFL6Presti\n']","['2023\nDCR06326\n', '2024\n', 'CR\nCC0C\n6\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000505.jpg,"[4000, 6000]",37.36,"['2023\nDCR06325\n', 'Photographedby\nAFletcher\n2024\n', 'Santee CoastalReserve\nChariestorCoSC\nEFLoPresti\n']","['2023\nDCR06325\n', '2024\n', 'CR\nCC0C\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000506.jpg,"[4000, 6000]",37.160000000000004,"['2023\nDCR06387\n', 'Photographedby\nAFletcher\n2024\n', 'santeeCO8S aiResewe\n\nCharles eston O\n3 EF LoPrest\na\n']","['2023\nDCR06387\n', '2024\n', 'C085 R\n\nC\n3\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000507.jpg,"[4000, 6000]",37.54,"['Photographedby\nAFletcher\n2024\n', '2023\nDCR063R8R8\n', 'SanteeCoastalReserve\nCharlestonCoSC\nEFUoPresti\nAJDv73Mazyck\n']","['2024\n', '2023\nDCR063R8R8\n', 'CR\nCCC\nD73\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000508.jpg,"[4000, 6000]",37.580000000000005,"['2023\nDCR06393\n', 'Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\n2 EFLoPresti\nAiad25Mazyck\n']","['2023\nDCR06393\n', '2024\n', 'CR\nCC0C\n2\n25\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000509.jpg,"[4000, 6000]",37.36,"['2023\nDCR06390\n', 'Photographedby\nAFletcher\n2024\n', '']","['2023\nDCR06390\n', '2024\n', '']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000510.jpg,"[4000, 6000]",36.90196078431373,"['2023\n\nDCR06391\n', 'Photographedby\nAFletcher\n2024\n', 'SanteeCoastal Reserve\nCharlestenCoSC\n3 EFLoPresti\nNov23Mazyck\n']","['2023\n\nDCR06391\n', '2024\n', 'C R\nCCC\n3\n23\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000511.jpg,"[4000, 6000]",37.38,"['2023\nDCR06394\n', 'Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nEFeLoPresti\nNov23Mazyck\n']","['2023\nDCR06394\n', '2024\n', 'CR\nCC0C\n23\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000512.jpg,"[4000, 6000]",36.90196078431373,"['2023\nDCR06392\n', 's\n\nSantee Coastal Reserve\nCharlestenCoSC\n\n3 EFLoPresti\nnjag22Mazyck\n\neoOStO\n', 'Photographedby\nAFletcher\n2024\n']","['2023\nDCR06392\n', 'C R\nCCC\n\n3\n22\n', '2024\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000513.jpg,"[4000, 6000]",37.03921568627451,"['SanteeCoastalKeserve\nCharlestonCoSC\nEFsLoPresti\nN7av723Mazyck\n', 'Photographedby\nAFletcher\n2024\n', '2023\nDCR06389\n']","['CR\nCC0C\n72723\n', '2024\n', '2023\nDCR06389\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000514.jpg,"[4000, 6000]",37.28,"['2023\nDCR06329\n', 'Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharleston0SC\nEFLoPresti\n\nj N44\n']","['2023\nDCR06329\n', '2024\n', 'CR\nC0C\n\n4\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000515.jpg,"[4000, 6000]",37.3,"['2023\nDCR06330\n', 'SanteeCoastalReserve\nCharleston CoSC\nYo EF LoPrest nae\n\n7 s Mazyck\n', 'Photographedby\nAFletcher\n2024\n']","['2023\nDCR06330\n', 'CR\nC C0C\nC\n\n7\n', '2024\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000516.jpg,"[4000, 6000]",36.86,"['2023\nDCR06331\n', 'Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nUY EFLoPresti\n\nd 2\n']","['2023\nDCR06331\n', '2024\n', 'CR\nCCC\n\n2\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000517.jpg,"[4000, 6000]",37.559999999999995,"['2023\nDCR06338\n', 'Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nu EFLoPresti\n\nKUIZMeeyek\n']","['2023\nDCR06338\n', '2024\n', 'CR\nCCC\n\nCD\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000518.jpg,"[4000, 6000]",37.5,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSCay\nEFLoRresti\nNMeazysk\n\n4 NOV 4\n', '2023\nDCR06332\n']","['2024\n', 'CR\nCC0C\nR\n\n4 4\n', '2023\nDCR06332\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000519.jpg,"[4000, 6000]",37.48,"['2023\nDCR06336\n', 'Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nEFLoPresti Le\n\nWMaryek\n']","['2023\nDCR06336\n', '2024\n', 'CR\nCCC\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000520.jpg,"[4000, 6000]",37.3,"['2023\nDCR06337\n', 'Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\niEFLoPresti\n']","['2023\nDCR06337\n', '2024\n', 'CR\nCC0C\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000521.jpg,"[4000, 6000]",37.0,"['2023\nDCR06333\n', 'Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestopCoSC\nijEFLoPresti2\n']","['2023\nDCR06333\n', '2024\n', 'CR\nCC0C\n2\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000522.jpg,"[4000, 6000]",37.4,"['Photographedby\nAFletcher\n2024\n', '2023\nDCR06335\n', '']","['2024\n', '2023\nDCR06335\n', '']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000523.jpg,"[4000, 6000]",37.6,"['2023\nDCR06334\n', 'Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nLfEF LoPresti\n\nMazyck\n']","['2023\nDCR06334\n', '2024\n', 'CR\nCC0C\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000524.jpg,"[4000, 6000]",37.54,"['2023\nDCR06395\n', 'SanteeCoastalReserve\nCharlestoneCoSC\nuEF LoPresti\nNOyCGScrubOak\n', 'Photographedby\nAFletcher\n2024\n']","['2023\nDCR06395\n', 'CR\nCC0C\nCC\n', '2024\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000525.jpg,"[4000, 6000]",37.3,"['Photographedby\nAFletcher\n\n2024\n', '2023\nDCR06369\n', 'SanteeCoastal Reserve\nCharlestonCo SC\nY EFLoPresti\nwey3LiveOak\n']","['2024\n', '2023\nDCR06369\n', 'C R\nCC C\n3C\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000526.jpg,"[4000, 6000]",37.13725490196079,"['2023\nDCR06395\n', 'SanteeCoastalReserve\nCharlestoneCoSC\nuEF LoPresti\n4 NaylFScrub Oak\n', 'Photographedby\nAFletcher\n2024\n']","['2023\nDCR06395\n', 'CR\nCC0C\n4\n', '2024\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000527.jpg,"[4000, 6000]",37.18000000000001,"['Photographedby\nAFletcher\n\n2024\n', '2023\nDCR06376\n', 'SanteeCoastalReserve\nCharlestonCoSC\nEFlsoPresti\nJYU5LiveOak\n']","['D\n\n2024\n', '2023\nDCR06376\n', 'CR\nCCC\n5C\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000528.jpg,"[4000, 6000]",37.01960784313725,"['2023\nDCR06400\n', 'Photographedby\nAFletcher\n2024\n', 'ee\nSantee Coastal Reserve\n\nCharleston CoS\nEF LoPresti\n\nNIuTSScrud Oak\n']","['2023\nDCR06400\n', '2024\n', 'C R\n\nC C\nR\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000529.jpg,"[4000, 6000]",37.46,"['Photographedby\nAFletcher\n2024\n', 'noearmites\n\nEFL2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nEFLoPresti\n\nNOv23LiveOak\n', '2023\nDCR06384\n']","['2024\n', '2024\n', 'CR\nCCC\n923C\n', '2023\nDCR06384\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000530.jpg,"[4000, 6000]",36.98039215686274,"['2023\nDCR06397\n', '', 'Photographedby\nAFletcher\n2024\n']","['2023\nDCR06397\n', '', '2024\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000531.jpg,"[4000, 6000]",37.4,"['noearmites\nEFL2024\n', 'Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nEFLoPresti\n634V13LiveOak\n', 'Sttia\n2023\n\n5CR06386\n']","['2024\n', '2024\n', 'CR\nCCC\n634130\n', '2023\n\n5CR06386\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000532.jpg,"[4000, 6000]",37.21568627450981,"['Photographedby\nAFletcher\n2024\n', '2023\nDCR06398\n', 'SanteeCoastalReserve\nCharlestonCoSC\n\nUY EFLoPresti\nN235ScrubOak\n']","['2024\n', '2023\nDCR06398\n', 'CR\nCC0C\n\nR\n235C\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000533.jpg,"[4000, 6000]",37.38,"['2023\nDCR06367\n', 'Photographedby\nAFletcher\n2024\n', 'noearmites\nEFL2024\n', 'tt\nSantee Coastal Reserve\n\nCharlesto Co\n4 EFLO rest\n\nwiv1sLive Oak\n']","['2023\nDCR06367\n', '2024\n', '2024\n', 'C R\n\nC C\n4\n\n1\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000534.jpg,"[4000, 6000]",37.235294117647065,"['SanteeCoastalReserve\nCharlestonCoSC\nEFLoPresti\nYu Vz3 ScrubOak\n', '2023\nDCR06396\n', 'Photographedby\nAFletcher\n2024\n']","['CR\nCCC\nR\n4 23 0\n', '2023\nDCR06396\n', '2024\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000535.jpg,"[4000, 6000]",37.38,"['2023\nDCR06385\n', 'SanteeCoastalReserve\nCharlastonCoSC\nEFLoPresti\n\nUssovUyLiveOak\n', 'noearmites\nEFL2024\n', 'Photographedby\nAFletcher\n2024\n']","['2023\nDCR06385\n', 'CR\nCC0C\n\nC\n', '2024\n', '2024\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000536.jpg,"[4000, 6000]",37.6,"['2023\nDCR06401\n', 'SanteeCoastalReserve\nCharlestonCoSC\nEFLoPresti\n\nWIvrtScrubOak\n', 'Photographedby\nAFletcher\n2024\n']","['2023\nDCR06401\n', 'CR\nCC0C\n0\n', '2024\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000537.jpg,"[4000, 6000]",37.1,"['noearmites\nEFL2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nEFLoPresti\n4 WIvU3LiveOak\n', 'Photographedby\nAFletcher\n2024\n\n', '2023\n\nDCR06375\n']","['2024\n', 'CR\nCC0C\n4 93C\n', '2024\n\n', '2023\n\nDCR06375\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000538.jpg,"[4000, 6000]",37.580000000000005,"['SanteeCoastalReserve\nCharlestonCoSC\nY EFLoPtesti\nW2323ScrubOak\n', 'Photographedby\nAFletcher\n2024\n', '2023\nDCR06399\n']","['CR\nCC0C\n2323C\n', '2024\n', '2023\nDCR06399\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000539.jpg,"[4000, 6000]",37.42,"['2023\nDCR06362\n', 'Photographedby\nAFletcher\n2024\n', 'Santee CoastalReserve\nCharleston CoSC\n\nY EFLoPresti\nNIviLLiveOak\na\n']","['2023\nDCR06362\n', '2024\n', 'CR\nC CC\n\n10\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000540.jpg,"[4000, 6000]",37.559999999999995,"['SanteeCoastalReserve\nCharleston Co SC\n\nY EFLoPresti\nN2Y7ScrubOak\n', '2023\nDCR06402\n', 'Photographedby\nAFletcher\n2024\n']","['CR\nC C C\n\n27C\n', '2023\nDCR06402\n', '2024\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000541.jpg,"[4000, 6000]",37.34,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nEFLoPresti\nWV723LiveOak\n', '2023\nDCR06370\n']","['2024\n', 'CR\nCCC\n0\n723C\n', '2023\nDCR06370\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000542.jpg,"[4000, 6000]",36.94117647058823,"['2023\nDCR06403\n', 'Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nChartestonCoSC\n\nEFLePresti\nY w7S ScrubOak\n']","['2023\nDCR06403\n', '2024\n', 'CR\nCCC\n\n7 0\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000543.jpg,"[4000, 6000]",37.080000000000005,"['2023\n\nDCR06372\n', 'Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nEFLoPresti\n\nY Novi3LiveOak\n']","['2023\n\nDCR06372\n', '2024\n', 'CR\nCCC\n\n23\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000544.jpg,"[4000, 6000]",37.6,"['SanteeCoastalReserve\nChariestonCoSC\nEFtoPresti\nY WIVL3ScrubOak\n', 'Photographedby\nAFletcher\n2024\n', '2023\nDCR06404\n']","['CR\nCCC\n23C\n', '2024\n', '2023\nDCR06404\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000545.jpg,"[4000, 6000]",37.2,"['2023\nDCR06379\n', 'Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharleston CoSC\nEFUoPresti\n\nsf nV25 LiveOak Oak\n']","['2023\nDCR06379\n', '2024\n', 'CR\nC CC\n\n25 C\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000546.jpg,"[4000, 6000]",36.88235294117647,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nEFLpPrest\n', '2023\npcRr06405\n']","['2024\n', 'CR\nCC0C\nR\n', '2023\nDCR06405\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000547.jpg,"[4000, 6000]",36.98,"['2023\nNCR06366\n', 'SanteeCoastalReserve\nCharlestonCoSC\nY EFLoPresti\n\nWrvitLiveOak\n', 'Photographedby\nAFletcher\n2024\n']","['2023\nDCR06366\n', 'CR\nCC0C\nC\n', '2024\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000548.jpg,"[4000, 6000]",37.294117647058826,"['2023\nDCR06407\n', 'SanteeCoastalReserve\nCharlestonCo SC\n4 EFLoPresti\nNIN73ScrubOak\n', 'Photographedby\nAFletcher\n2024\n']","['2023\nDCR06407\n', 'CR\nCC C\n4\n3730\n', '2024\n']",modelv1.0__2025-02-21 12:11:15
D:/moth_photos/database\batch_01\img_moth_00000549.jpg,"[4000, 6000]",37.38,"['2023\nDCR06383\n', 'SanteeCoastalReserve\nCharlestogCoSC\nuf EFLoPresti\n\nnyv73LiveOak\n', 'PhotoaraphedbY\nAFletcher\n2024\n']","['2023\nDCR06383\n', 'CR\nCC0C\n\n73C\n', '2024\n']",modelv1.0__2025-02-21 12:11:15
