file_name,image_size,tick_size,tag_text,tag_id_guess,inference_info
D:/moth_photos/database\batch_02\img_moth_00002533.jpg,"[4000, 6000]",37.22,"['SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n2Jule2024Marsh\n', 'Photographedby\nAFletcher\n2024\n', '2024\nDCR6568\n']","['CR\nCCC\n22024\n', '2024\n', '2024\nDCR6568\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002534.jpg,"[4000, 6000]",37.3,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n2ule2024Marsh\n', '2024\nDCR6576\n']","['2024\n', 'CR\nCC0C\n22024\n', '2024\nDCR6576\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002535.jpg,"[4000, 6000]",36.96,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n2Jul2024Marsh\n', '2024\nDCR6579\n']","['2024\n', 'CR\nCCC\n22024\n', '2024\nDCR6579\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002536.jpg,"[4000, 6000]",37.24,"['SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n2Jul2024Marsh\n', 'Photographedby\nAFletcher\n2024\n', '2024\nDCR6567\n']","['CR\nCCC\n22024\n', '2024\n', '2024\nDCR6567\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002537.jpg,"[4000, 6000]",37.04,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n2Jul2024Marsh\n', '2024\nDCR6559\n']","['2024\n', 'CR\nCC0C\n22024\n', '2024\nDCR6559\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002538.jpg,"[4000, 6000]",37.120000000000005,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n2Jule2024Marsh\n', '2024\nDCR6573\n']","['2024\n', 'CR\nCCC\n22024\n', '2024\nDCR6573\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002539.jpg,"[4000, 6000]",37.14,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nChariestonCoSC\nAFletcher\n\n2Jul2024Marsh\n', '2024\nDCR6566\n']","['2024\n', 'CR\nCCC\n22024\n', '2024\nDCR6566\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002540.jpg,"[4000, 6000]",37.26,"['SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n2Jule2024Marsh\n', 'Photographedby\nAFletcher\n2024\n', '2024\nDCR6578\n']","['CR\nCC0C\n22024\n', '2024\n', '2024\nDCR6578\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002541.jpg,"[4000, 6000]",37.04,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n2Jul2024Marsh\n\n', '2024\nDCR6572\n']","['2024\n', 'CR\nCCC\n22024\n\n', '2024\nDCR6572\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002542.jpg,"[4000, 6000]",37.18000000000001,"['SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n51112024Marsh\n', 'Photographedby\nAFletcher\n2024\n', '2024\nDCR6569\n']","['CR\nCCC\n51112024\n', '2024\n', '2024\nDCR6569\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002543.jpg,"[4000, 6000]",37.080000000000005,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nChariestonCoSC\nAFletcher\n\n2Jul2024Marsh\n', '2024\nDCR6570\n']","['2024\n', 'CR\nCC0C\n22024\n', '2024\nDCR6570\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002544.jpg,"[4000, 6000]",37.24,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n2Jul2024Marsh\n', '2024\nDCR6565\n']","['2024\n', 'CR\nCCC\n22024\n', '2024\nDCR6565\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002545.jpg,"[4000, 6000]",37.2,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6583\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\nJuu1afOrmondHal\n']","['2024\n', '2024\nDCR6583\n', 'CR\nCCC\n1\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002546.jpg,"[4000, 6000]",37.120000000000005,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nA Fletcher\noyyy679OrmondHa\n', '2024\nDCR6581\n']","['2024\n', 'CR\nCCC\n6790\n', '2024\nDCR6581\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002547.jpg,"[4000, 6000]",36.98,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6582\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFtetcher\nRaeitayA jxOrmond Ha\n']","['2024\n', '2024\nDCR6582\n', 'CR\nCCC\nR\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002548.jpg,"[4000, 6000]",37.22,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFietcher\nZ2IVL2YOrmondHall\n', '2024\nDCR6584\n']","['2024\n', 'CR\nCCC\n2324C\n', '2024\nDCR6584\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002549.jpg,"[4000, 6000]",37.1,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6585\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\nZJv L24OrmondHall\n']","['2024\n', '2024\nDCR6585\n', 'CR\nCCC\n2 24\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002550.jpg,"[4000, 6000]",37.18000000000001,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6586\n', 'SanteeCoastal Reserve\nCharlestonCoSC\nAFletcher\nadv 24OrmondHall\n']","['2024\n', '2024\nDCR6586\n', 'C R\nCCC\n240\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002551.jpg,"[4000, 6000]",36.6078431372549,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastal Reserve\nCharlestonCoSC\neAFletcher\ntag waiGatorRoad\n', '2024\nDCR6587\n']","['2024\n', 'C R\nCCC\n4CR\n', '2024\nDCR6587\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002552.jpg,"[4000, 6000]",37.24,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6591\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n2TieZ4GatorRoad\n']","['2024\n', '2024\nDCR6591\n', 'CR\nCC0C\n\n24R\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002553.jpg,"[4000, 6000]",37.160000000000004,"['SanteeCoastaiReserve\nCharlestonCoSC\nAFletcher\n\nZIVL2yGatorRoad\n', 'Photographedby\nAFletcher\n2024\n', '2024\nDCR6589\n']","['CR\nCCC\n\n24CR\n', '2024\n', '2024\nDCR6589\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002554.jpg,"[4000, 6000]",36.64705882352941,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6588\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFietcher\n2guh Ltd GatorRoad\n']","['2024\n', '2024\nDCR6588\n', 'CR\nCCC\n2 R\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002555.jpg,"[4000, 6000]",36.627450980392155,"['SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\nvr uGatorRoad\nzIvilH\n', 'Photographedby\nAFletcher\n2024\n', '2024\nDCR6595\n']","['CR\nCCC\nR\n1\n', '2024\n', '2024\nDCR6595\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002556.jpg,"[4000, 6000]",37.26,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6590\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n2TVL244GatorRoad\n']","['D\n2024\n', '2024\nDCR6590\n', 'CR\nCCC\n2244R\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002557.jpg,"[4000, 6000]",36.627450980392155,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\n\nAFletcher\n\nwL4d1botGatorRoad\n\n', '2024\nDCR6592\n']","['2024\n', 'CR\nCCC\n441R\n\n', '2024\nDCR6592\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002558.jpg,"[4000, 6000]",36.588235294117645,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6593\n', 'be\nSanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n4GatorRoad\n\nL\n']","['2024\n', '2024\nDCR6593\n', 'CR\nCC0C\n4CR\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002559.jpg,"[4000, 6000]",37.2,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6594\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n2L 24GatorRoad\n']","['2024\n', '2024\nDCR6594\n', 'CR\nCC0C\n2 24R\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002560.jpg,"[4000, 6000]",36.86,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6596\n', 'SanteeCoastalReserve\nChariestonCoSC\nAFletcher\n\n15Auq2024Marsh\n']","['2024\n', '2024\nDCR6596\n', 'CR\nCCC\n152024\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002561.jpg,"[4000, 6000]",37.2,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nChartestonCoSC\nAFletcher\n\n15Aua2024Marsh\n', '2024\nDCR6598\n']","['2024\n', 'CR\nCCC\n152024\n', '2024\nDCR6598\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002562.jpg,"[4000, 6000]",36.800000000000004,"['AFletcher\n2024\n', 'SarteeCoastalReserve\nChartestonCoSC\nAFletcher\n\n15Aua2024 Marsh\n', '2024\nDCR6597\n\n']","['2024\n', 'CR\nCCC\n152024\n', '2024\nDCR6597\n\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002563.jpg,"[4000, 6000]",37.080000000000005,"['SanteeCoastaiReserve\nCharlestonCoSC\nAFletcher\n\n15Aua2024Marsh\n', 'Photographedby\nAFletcher\n2024\n', '2024\n\nDCR6599\n']","['CR\nCCC\n152024\n', '2024\n', '2024\n\nDCR6599\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002564.jpg,"[4000, 6000]",37.160000000000004,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastaiReserve\nCharlestonCoSC\nAFletcher\n\n15Aug2024Marsh\n', '2024\nDCR6600\n']","['2024\n', 'CR\nCCC\n152024\n', '2024\nDCR6600\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002565.jpg,"[4000, 6000]",37.18000000000001,"['Photographedby\nAFletcher\n2024\n', '2024\n\nDCR6601\n', 'SanteeCoastalReserve\nChartestonCoSC\n\nAFletche\nZIVLZ4OrmondHall\n']","['2024\n', '2024\n\nDCR6601\n', 'CR\nCCC\n\n224\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002566.jpg,"[4000, 6000]",37.2,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6605\n', 'SanteeCoastalReserve\nCharlestonCoSC\nEFLoPresti\n8Oct2024\n']","['2024\n', '2024\nDCR6605\n', 'CR\nCCC\n802024\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002567.jpg,"[4000, 6000]",37.2,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nEFLoPresti\n\n8Oct202479nenf 90\n', '2024\nDCR6602\n']","['D\n2024\n', 'CR\nCCC\n\n80202479 90\n', '2024\nDCR6602\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002568.jpg,"[4000, 6000]",36.64705882352941,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6604\n', 'SanteeCoastalReserve\nCharlestonCoSC\n\nEFLoPresi\n8Oct2024 7Nd GG\n']","['2024\n', '2024\nDCR6604\n', 'CR\nCC0C\n\n82024 7 69\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002569.jpg,"[4000, 6000]",37.18000000000001,"['Photographedby\nAFletcher\n2024\n', 'oe\n\n2024\nDCR6606\n', 'SanteeCoastalReserve\nCharlestonCoSC\n\nEFLoPresti\n8oct2024o1DEreO\n']","['2024\n', '2024\nDCR6606\n', 'CR\nCCC\n\n80202401D2\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002570.jpg,"[4000, 6000]",37.3,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nChartestonCoSC\nAFletcher\n8Oct2024Goldenrod\n', '2024\nDCR6603\n']","['2024\n', 'CR\nCC0C\n8C2024\n', '2024\nDCR6603\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002571.jpg,"[4000, 6000]",37.2,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nEFLaPresti\n25Oct2024Cvoress\n', '2024\nDCR6607\n\n']","['2024\n', 'CR\nCC0C\n2502024C\n', '2024\nDCR6607\n\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002572.jpg,"[4000, 6000]",37.32,"['Photographedby\nAFletcher\n2024\n', 'sameeCoasialReserve\nCharlestonCoSC\n\nA Fletcher\n2417 Te a Cypress\n', '2024\nDCR6608\n\noe\n']","['2024\n', 'CR\nCCC\n\n2417 2 C\n', '2024\nDCR6608\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002573.jpg,"[4000, 6000]",36.588235294117645,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastal Reserve\nCharleston CoSC\n\nAFletcher\nL4Tvp 2Cypress\n\nee\n', '2024\nDCR6611\n']","['2024\n', 'C R\nC CC\n\n24 2C\n', '2024\nDCR6611\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002574.jpg,"[4000, 6000]",37.3,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\nA954 ZuqCypress\n', '2024\nDCR6609\n']","['2024\n', 'CR\nCCC\n\n954 2C\n', '2024\nDCR6609\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002575.jpg,"[4000, 6000]",37.26,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6610\n', 'vanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n2ATVL2ZYCypress\n']","['D\n2024\n', '2024\nDCR6610\n', 'CR\nCC0C\n224C\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002576.jpg,"[4000, 6000]",36.6078431372549,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\n\nAFlet\nleAy 62 Yy Scrub Oak\n', '2024\nDCR6612\n']","['2024\n', 'CR\nCCC\n\n6 62 C\n', '2024\nDCR6612\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002577.jpg,"[4000, 6000]",37.24,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6613\n', 'SanteeCoastalReserve\nChariestonCoSC\nAFletcher\nPAues 4ScrubOak\n']","['2024\n', '2024\nDCR6613\n', 'CR\nCCC\n4C\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002578.jpg,"[4000, 6000]",37.3,"['Photographedby\nAFletcher\n2024\n', 'vanteeUOdsldlNReserve\nCharlestonCoSC\nAFletcher\npeer Mazyck\nOh\n', '2024\nDCR6615\n']","['2024\n', 'CR\nCCC\n', '2024\nDCR6615\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002579.jpg,"[4000, 6000]",36.627450980392155,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastal Reserve\nCharlestonCoSC\nAFletcher\n\n7fSea\nSAU 34Mazyck\n', '2024\nDCR6614\n']","['2024\n', 'C R\nCC0C\n\n7\nC 34\n', '2024\nDCR6614\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002580.jpg,"[4000, 6000]",36.96,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6617\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n29FUL 24 JamesCane\n\n']","['2024\n', '2024\nDCR6617\n', 'CR\nCCC\n\n29 24 C\n\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002581.jpg,"[4000, 6000]",37.18000000000001,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6617\n', 'SanteeCoastalReserve\nChartestonCoSC\nAFletcher\n\n2497 vL24 JamesCane\n']","['2024\n', '2024\nDCR6617\n', 'CR\nCCC\n\n2497 24 C\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002582.jpg,"[4000, 6000]",37.1,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nChartestonCoSC\nAFletcher\nlaa 62Y JamesCane\n\n', '2024\nDCR6616\n']","['D\n2024\n', 'CR\nCCC\n3 62 C\n\n', '2024\nDCR6616\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002583.jpg,"[4000, 6000]",36.78,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6634\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n16Auq2024Marsh\n']","['2024\n', '2024\nDCR6634\n', 'CR\nCCC\n162024\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002584.jpg,"[4000, 6000]",36.78,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6631\n', 'SanteeCoastaiReserve\nChartestonCoSC\nAFletcher\n\n16Auq2024Marsh\n']","['2024\n', '2024\nDCR6631\n', 'CR\nCCC\n162024\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002585.jpg,"[4000, 6000]",37.30612244897959,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6630\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n16Aua2024Marsh\n']","['2024\n', '2024\nDCR6630\n', 'CR\nCCC\n162024\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002586.jpg,"[4000, 6000]",36.56,"['Photographedby\nAFletcher\n2024\n', 'vdN6eUOastalKeserve\nChartestonCoSC\nAFletcher\n16Aua2024Marsh\n', '2024\nDCR6618\n']","['2024\n', '6R\nCCC\n162024\n', '2024\nDCR6618\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002587.jpg,"[4000, 6000]",36.6,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6621\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n16Aug2024Marsh\n']","['2024\n', '2024\nDCR6621\n', 'CR\nCC0C\n162024\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002588.jpg,"[4000, 6000]",36.94,"['Photographedby\nAFletcher\n2024\n', '2024\nDNCR6625\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n16Auq2024Marsh\n']","['2024\n', '2024\nDCR6625\n', 'CR\nCC0C\n162024\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002589.jpg,"[4000, 6000]",36.76,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6624\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n16Auq2024Marsh\n']","['2024\n', '2024\nDCR6624\n', 'CR\nCC0C\n162024\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002590.jpg,"[4000, 6000]",36.7,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nChariestonCoSC\nAFletcher\n\n16Auaq2024Marsh\n', '2024\nDCR6633\n\n']","['2024\n', 'CR\nCCC\n162024\n', '2024\nDCR6633\n\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002591.jpg,"[4000, 6000]",36.839999999999996,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6632\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n16Auq2024Marsh\n']","['2024\n', '2024\nDCR6632\n', 'CR\nCCC\n162024\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002592.jpg,"[4000, 6000]",36.800000000000004,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6627\n', 'SanteeCoastalReserve\nChartestonCoSC\nAFletcher\n\n16Aug2024Marsh\n']","['2024\n', '2024\nDCR6627\n', 'CR\nCCC\n162024\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002593.jpg,"[4000, 6000]",37.080000000000005,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6626\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n16Aug2024Marsh\n']","['2024\n', '2024\nDCR6626\n', 'CR\nCCC\n162024\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002594.jpg,"[4000, 6000]",36.86,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n16Aug2024Marsh\n', '2024\nDCR6635\n']","['2024\n', 'CR\nCCC\n162024\n', '2024\nDCR6635\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002595.jpg,"[4000, 6000]",36.92,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6628\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n16Aug2024Marsh\n']","['2024\n', '2024\nDCR6628\n', 'CR\nCCC\n162024\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002596.jpg,"[4000, 6000]",36.800000000000004,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n16Aua2024Marsh\n', '2024\nDCR6629\n']","['2024\n', 'CR\nCCC\n162024\n', '2024\nDCR6629\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002597.jpg,"[4000, 6000]",36.96,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n16Auq2024Marsh\n', '2024\nDCR6623\n']","['2024\n', 'CR\nCCC\n162024\n', '2024\nDCR6623\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002598.jpg,"[4000, 6000]",36.88,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6619\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n16Aua2024Marsh\n\n']","['2024\n', '2024\nDCR6619\n', 'CR\nCCC\n162024\n\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002599.jpg,"[4000, 6000]",37.02,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6636\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n16Aug2024Marsh\n']","['2024\n', '2024\nDCR6636\n', 'CR\nCCC\n162024\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002600.jpg,"[4000, 6000]",36.6,"['Photographedby\nAFletcher\n2024\n', 'santeeCoastalReserve\nCharlestonCoSC\nAFletcher\n46Aua2024Marsh\n', '2024\nDCR6622\n']","['2024\n', 'CR\nCCC\n462024\n', '2024\nDCR6622\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002601.jpg,"[4000, 6000]",36.9,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nChariestonCoSC\nAFletcher\n\n16Auq2024Marsh\n\nSe\n', '2024\nDCR6620\n']","['2024\n', 'CR\nCC0C\n162024\n', '2024\nDCR6620\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002602.jpg,"[4000, 6000]",37.0,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n2Jul2024ScrubOak\n', '2024\nDCR6642\n']","['2024\n', 'CR\nCCC\n22024\n', '2024\nDCR6642\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002603.jpg,"[4000, 6000]",36.72,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n2Jul2024ScrubOak\n', '2024\nDCR6638\n']","['2024\n', 'CR\nCCC\n22024\n', '2024\nDCR6638\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002604.jpg,"[4000, 6000]",36.9,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n2Jul2024ScrubOak\n', '2024\nDCR6637\n']","['2024\n', 'CR\nCCC\n22024C\n', '2024\nDCR6637\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002605.jpg,"[4000, 6000]",36.666666666666664,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6641\n', 'SanteeCoastalReserve\nChartestonCoSC\nAFletcher\n2Jul2024ScrubOak\n']","['2024\n', '2024\nDCR6641\n', 'CR\nCCC\n22024\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002606.jpg,"[4000, 6000]",37.14,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6643\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n2Jul2024ScrubOak\n']","['2024\n', '2024\nDCR6643\n', 'CR\nCCC\n220240\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002607.jpg,"[4000, 6000]",36.78,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastaiReserve\nCharlestonCoSC\nAFletcher\n2Jul2024ScrubOak\n', '2024\nDCR6639\n']","['2024\n', 'CR\nCCC\n22024C\n', '2024\nDCR6639\n']",modelv1.0__2025-02-21 13:36:10
